trial_type,trial_index,time_elapsed,internal_node_id,PIS,consent,participantAge,participantGender,participantHandedness,startTime,ageRT,genderRT,handednessRT,totalRT,stimulus,feedback,number,start_time,response_time,end_time,delta_response_time,button,button_label,correct,incorrect,distribution_mean,distribution_variance,distribution_std,distribution_name,spaceship_class,drop_location,boundary,distance_to_bound,confidence_response_time,delta_confidence_response_time,confidence,block,coins,sliderMove,sliderStartValue,feedback_strategy,feedback_technical,feedback_comments,PID,confidenceRT,binnedConfidence,flippedLocation,recentredFlipLocation,distanceBin,binnedLocation,rawLocation,stimulustype,distributiontype
jspsych-experimentscreen,402,1295222,0.0-402.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1293747.10500007,1295131.2600000529,1296332.89000008,1384.154999977909,0,Retrieve,1,0,578,6400,80,narrow,orange1,596,450,146,1296332.60000008,1201.34000002872,64,3,3,39,25,NA,NA,NA,12,1201.34000002872,2,304,204,5,2,304,0,1
jspsych-experimentscreen,403,1297435,0.0-403.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1296353.52500004,1297541.7450000532,1298546.2000001,1188.220000010915,0,Retrieve,1,0,578,6400,80,narrow,orange1,511,450,61,1298546.06000008,1004.31500002742,41,3,3,22,19,NA,NA,NA,12,1004.31500002742,1,389,289,3,4,389,0,1
jspsych-experimentscreen,404,1299892,0.0-404.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1298553.80500003,1299853.6050000694,1301002.77000002,1299.8000000370666,0,Retrieve,0,1,278,19600,140,wide,blue1,429,450,21,1301002.49500002,1148.8899999531,47,3,-3,7,40,NA,NA,NA,12,1148.8899999531,2,471,371,2,7,471,1,0
jspsych-experimentscreen,405,1302520,0.0-405.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1301022.39000006,1302551.370000001,1303630.95500006,1528.9799999445677,1,Zap,1,0,278,19600,140,wide,blue1,293,450,157,1303630.77500009,1079.40500008408,56,3,0,8,48,NA,NA,NA,12,1079.40500008408,2,607,507,5,10,607,1,0
jspsych-experimentscreen,406,1304780,0.0-406.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1303641.05500001,1304930.4600000614,1305890.84000001,1289.405000046827,1,Zap,1,0,278,19600,140,wide,blue1,354,450,96,1305890.64500004,960.184999974445,57,3,0,42,99,NA,NA,NA,12,960.184999974445,2,546,446,3,8,546,1,0
jspsych-experimentscreen,473,1453425,0.0-473.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1450158.65500004,1452926.7049999908,1454535.89000006,2768.0499999551103,1,Zap,1,0,522,19600,140,wide,blue1,510,350,160,1454535.70500005,1609.00000005495,51,4,0,46,5,NA,NA,NA,12,1609.00000005495,2,510,510,5,10,510,1,0
jspsych-experimentscreen,474,1455497,0.0-474.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1454551.2300001,1455595.2900000848,1456608.4400001,1044.0599999856204,0,Retrieve,1,0,222,6400,80,narrow,orange1,356,350,6,1456608.30000008,1013.00999999512,45,4,3,42,3,NA,NA,NA,12,1013.00999999512,1,356,356,1,6,356,0,1
jspsych-experimentscreen,475,1458955,0.0-475.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1456617.88500007,1457730.830000015,1460065.94500004,1112.944999942556,1,Zap,1,0,522,19600,140,wide,blue1,420,350,70,1460065.74500003,2334.91500001401,54,4,0,21,33,NA,NA,NA,12,2334.91500001401,2,420,420,3,8,420,1,0
jspsych-experimentscreen,476,1462418,0.0-476.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1460081.86000003,1461245.510000037,1463529.06000009,1163.6500000022352,1,Zap,1,0,522,19600,140,wide,blue1,454,350,104,1463528.93999999,2283.4299999522,48,4,0,38,86,NA,NA,NA,12,2283.4299999522,2,454,454,4,9,454,1,0
jspsych-experimentscreen,477,1464732,0.0-477.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1463540.55500007,1464717.35000005,1465843.12000009,1176.7949999775738,1,Zap,1,0,522,19600,140,wide,blue1,453,350,103,1465842.88000001,1125.52999996115,46,4,0,12,58,NA,NA,NA,12,1125.52999996115,1,453,453,4,9,453,1,0
jspsych-experimentscreen,478,1467293,0.0-478.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1465864.63500001,1467465.0700000348,1468404.17500003,1600.4350000293925,0,Retrieve,0,1,522,19600,140,wide,blue1,377,350,27,1468404.00500002,938.934999983758,53,4,-3,34,19,NA,NA,NA,12,938.934999983758,2,377,377,2,7,377,1,0
jspsych-experimentscreen,479,1470104,0.0-479.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1468422.52000002,1469795.0350000756,1471214.84999999,1372.5150000536814,0,Retrieve,0,1,522,19600,140,wide,blue1,352,350,2,1471214.55500007,1419.51999999583,50,4,-3,25,75,NA,NA,NA,12,1419.51999999583,2,352,352,1,6,352,1,0
jspsych-experimentscreen,480,1472311,0.0-480.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1471232.755,1472408.0400000094,1473422.2550001,1175.2850000048056,1,Zap,1,0,522,19600,140,wide,blue1,461,350,111,1473422.11000004,1014.07000003383,54,4,0,8,46,NA,NA,NA,12,1014.07000003383,2,461,461,4,9,461,1,0
jspsych-experimentscreen,481,1475390,0.0-481.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1473435.46000007,1474608.8699999964,1476501.64000003,1173.4099999302998,0,Retrieve,1,0,222,6400,80,narrow,orange1,306,350,44,1476501.43499998,1892.56499998737,48,4,3,18,30,NA,NA,NA,12,1892.56499998737,2,306,306,2,5,306,0,1
jspsych-experimentscreen,482,1478252,0.0-482.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1476513.83000007,1477868.9449999947,1479362.97000002,1355.1149999257177,0,Retrieve,1,0,222,6400,80,narrow,orange1,275,350,75,1479362.85999999,1493.91499999911,48,4,3,41,89,NA,NA,NA,12,1493.91499999911,2,275,275,3,4,275,0,1
jspsych-experimentscreen,483,1481069,0.0-483.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1479374.175,1480901.9050000934,1482179.86999999,1527.7300000889227,0,Retrieve,1,0,222,6400,80,narrow,orange1,136,350,214,1482179.59000007,1277.6849999791,51,4,3,29,80,NA,NA,NA,12,1277.6849999791,2,136,136,6,1,136,0,1
jspsych-experimentscreen,484,1483366,0.0-484.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1482190.40000008,1483373.6700000009,1484477.35000006,1183.2699999213219,0,Retrieve,1,0,222,6400,80,narrow,orange1,332,350,18,1484477.16500005,1103.49500004668,45,4,3,17,62,NA,NA,NA,12,1103.49500004668,1,332,332,1,6,332,0,1
jspsych-experimentscreen,485,1487234,0.0-485.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1484493.98500007,1487196.03500003,1488345.12499999,2702.049999963492,1,Zap,1,0,522,19600,140,wide,blue1,568,350,218,1488345.00000009,1148.96500005852,55,4,0,5,60,NA,NA,NA,12,1148.96500005852,2,568,568,6,11,568,1,0
jspsych-experimentscreen,486,1489547,0.0-486.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1488357.43000009,1489711.585000041,1490658.14000007,1354.1549999499694,1,Zap,1,0,522,19600,140,wide,blue1,431,350,81,1490657.94000006,946.355000021867,53,4,0,6,59,NA,NA,NA,12,946.355000021867,2,431,431,3,8,431,1,0
jspsych-experimentscreen,487,1491979,0.0-487.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1490677.685,1491680.3599999985,1493090.61499999,1002.6749999960884,1,Zap,1,0,522,19600,140,wide,blue1,405,350,55,1493090.4300001,1410.07000009995,51,4,0,43,94,NA,NA,NA,12,1410.07000009995,2,405,405,2,7,405,1,0
jspsych-experimentscreen,488,1494870,0.0-488.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1493108.52500005,1494225.0350000104,1495981.455,1116.509999963455,1,Zap,1,0,522,19600,140,wide,blue1,416,350,66,1495981.20500008,1756.17000006605,50,4,0,36,86,NA,NA,NA,12,1756.17000006605,2,416,416,3,8,416,1,0
jspsych-experimentscreen,489,1498167,0.0-489.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1496005.91499999,1498038.4000000777,1499278.32500008,2032.4850000906736,0,Retrieve,1,0,222,6400,80,narrow,orange1,170,350,180,1499278.07,1239.66999992263,47,4,3,13,60,NA,NA,NA,12,1239.66999992263,2,170,170,6,1,170,0,1
jspsych-experimentscreen,490,1501652,0.0-490.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1499300.75000005,1501781.4750000834,1502763.06000003,2480.725000030361,0,Retrieve,1,0,222,6400,80,narrow,orange1,237,350,113,1502762.705,981.229999917559,49,4,3,34,15,NA,NA,NA,12,981.229999917559,2,237,237,4,3,237,0,1
jspsych-experimentscreen,491,1503680,0.0-491.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1502787.05000004,1503708.6200000485,1504790.16500001,921.570000005886,1,Zap,1,0,522,19600,140,wide,blue1,506,350,156,1504789.84500002,1081.22499997262,50,4,0,10,40,NA,NA,NA,12,1081.22499997262,2,506,506,5,10,506,1,0
jspsych-experimentscreen,492,1505736,0.0-492.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1504812.98000005,1505826.25500008,1506846.23500006,1013.2750000339001,0,Retrieve,1,0,222,6400,80,narrow,orange1,206,350,144,1506845.98500002,1019.72999994177,45,4,3,6,39,NA,NA,NA,12,1019.72999994177,1,206,206,5,2,206,0,1
jspsych-experimentscreen,493,1508005,0.0-493.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1506858.565,1508041.4850000525,1509115.86500006,1182.920000050217,0,Retrieve,1,0,222,6400,80,narrow,orange1,275,350,75,1509115.49,1074.00499994401,47,4,3,39,86,NA,NA,NA,12,1074.00499994401,2,275,275,3,4,275,0,1
jspsych-experimentscreen,494,1512247,0.0-494.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1509137.92500005,1510128.1550000422,1513357.44000005,990.2299999957904,0,Retrieve,1,0,222,6400,80,narrow,orange1,176,350,174,1513357.17500001,3229.01999996975,49,4,3,43,92,NA,NA,NA,12,3229.01999996975,2,176,176,5,2,176,0,1
jspsych-experimentscreen,495,1515753,0.0-495.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1513378.80000006,1515415.1800000109,1516863.37500007,2036.3799999468029,0,Retrieve,1,0,222,6400,80,narrow,orange1,235,350,115,1516863.12500003,1447.94500002172,48,4,3,8,40,NA,NA,NA,12,1447.94500002172,2,235,235,4,3,235,0,1
jspsych-experimentscreen,496,1518170,0.0-496.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1516885.49000002,1518093.8000000315,1519280.43000004,1208.310000016354,0,Retrieve,1,0,222,6400,80,narrow,orange1,312,350,38,1519280.28499999,1186.4849999547,48,4,3,14,62,NA,NA,NA,12,1186.4849999547,2,312,312,2,5,312,0,1
jspsych-experimentscreen,497,1520858,0.0-497.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1519293.42500004,1520218.3199999854,1521968.82499999,924.8949999455363,1,Zap,1,0,522,19600,140,wide,blue1,671,350,321,1521968.58500002,1750.26500003878,52,4,0,28,24,NA,NA,NA,12,1750.26500003878,2,671,671,6,11,671,1,0
jspsych-experimentscreen,498,1524355,0.0-498.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1521990.85000006,1523071.9700000482,1525466.15500003,1081.1199999880046,1,Zap,1,0,522,19600,140,wide,blue1,487,350,137,1525466.03000001,2394.05999996234,50,4,0,16,34,NA,NA,NA,12,2394.05999996234,2,487,487,4,9,487,1,0
jspsych-experimentscreen,499,1527066,0.0-499.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1525477.30000003,1526547.8600000497,1528176.52500002,1070.560000021942,0,Retrieve,1,0,222,6400,80,narrow,orange1,281,350,69,1528176.40500003,1628.54499998502,47,4,3,21,68,NA,NA,NA,12,1628.54499998502,2,281,281,3,4,281,0,1
jspsych-experimentscreen,500,1529596,0.0-500.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1528186.27000006,1529550.4750000546,1530706.98500006,1364.2049999907613,1,Zap,1,0,522,19600,140,wide,blue1,439,350,89,1530706.83500008,1156.36000002269,41,4,0,28,13,NA,NA,NA,12,1156.36000002269,1,439,439,3,8,439,1,0
jspsych-experimentscreen,501,1532473,0.0-501.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1530722.61500009,1531923.4900000738,1533583.42500008,1200.8749999804422,0,Retrieve,1,0,222,6400,80,narrow,orange1,324,350,26,1533583.15000008,1659.66000000481,46,4,3,7,53,NA,NA,NA,12,1659.66000000481,1,324,324,2,5,324,0,1
jspsych-experimentscreen,502,1535400,0.0-502.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1533605.86500005,1534618.9550000709,1536511.06500009,1013.0900000222027,0,Retrieve,1,0,222,6400,80,narrow,orange1,145,350,205,1536510.86500008,1891.91000000574,47,4,3,47,94,NA,NA,NA,12,1891.91000000574,2,145,145,6,1,145,0,1
jspsych-experimentscreen,503,1537730,0.0-503.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1536527.51000004,1537659.3150000554,1538840.13999999,1131.8050000118092,0,Retrieve,1,0,222,6400,80,narrow,orange1,210,350,140,1538839.485,1180.1699999487,48,4,3,12,60,NA,NA,NA,12,1180.1699999487,2,210,210,5,2,210,0,1
jspsych-experimentscreen,504,1540957,0.0-504.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1538867.10999999,1540226.7700000666,1542067.66000006,1359.6600000746548,0,Retrieve,1,0,222,6400,80,narrow,orange1,187,350,163,1542067.20500009,1840.43500002008,50,4,3,30,80,NA,NA,NA,12,1840.43500002008,2,187,187,5,2,187,0,1
jspsych-experimentscreen,505,1543372,0.0-505.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1542092.24999999,1543358.4750000155,1544483.11999999,1266.2250000284985,0,Retrieve,1,0,222,6400,80,narrow,orange1,133,350,217,1544482.99500009,1124.52000007033,50,4,3,11,61,NA,NA,NA,12,1124.52000007033,2,133,133,6,1,133,0,1
jspsych-experimentscreen,506,1545821,0.0-506.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1544492.56500008,1545640.5450000893,1546931.43,1147.980000008829,1,Zap,1,0,522,19600,140,wide,blue1,484,350,134,1546931.30500009,1290.7600000035,53,4,0,4,49,NA,NA,NA,12,1290.7600000035,2,484,484,4,9,484,1,0
jspsych-experimentscreen,507,1548840,0.0-507.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1546943.59500008,1548020.525000058,1549951.06500003,1076.9299999810755,0,Retrieve,1,0,222,6400,80,narrow,orange1,192,350,158,1549950.76000004,1930.23499997798,49,4,3,29,20,NA,NA,NA,12,1930.23499997798,2,192,192,5,2,192,0,1
jspsych-experimentscreen,508,1551723,0.0-508.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1549977.17500001,1551579.0500000585,1552833.39000004,1601.8750000512227,1,Zap,1,0,522,19600,140,wide,blue1,529,350,179,1552832.79500005,1253.74499999452,48,4,0,31,17,NA,NA,NA,12,1253.74499999452,2,529,529,5,10,529,1,0
jspsych-experimentscreen,509,1554231,0.0-509.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1552856.85500002,1554064.475000021,1555341.29500005,1207.620000001043,1,Zap,1,0,522,19600,140,wide,blue1,398,350,48,1555341.06500004,1276.59000002313,48,4,0,17,31,NA,NA,NA,12,1276.59000002313,2,398,398,2,7,398,1,0
jspsych-experimentscreen,510,1557498,0.0-510.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1555365.30499998,1557450.1600000076,1558608.05500008,2084.855000022799,1,Zap,1,0,522,19600,140,wide,blue1,375,350,25,1558607.63500002,1157.47500001453,50,4,0,31,81,NA,NA,NA,12,1157.47500001453,2,375,375,2,7,375,1,0
jspsych-experimentscreen,511,1559959,0.0-511.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1558635.92000003,1559986.975000007,1561069.52500006,1351.0549999773502,1,Zap,1,0,522,19600,140,wide,blue1,419,350,69,1561069.16499999,1082.18999998644,48,4,0,11,59,NA,NA,NA,12,1082.18999998644,2,419,419,3,8,419,1,0
jspsych-experimentscreen,512,1562158,0.0-512.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1561094.73000001,1562098.1800000882,1563268.37499999,1003.4500000765547,0,Retrieve,1,0,222,6400,80,narrow,orange1,228,350,122,1563268.17000005,1169.98999996576,49,4,3,8,41,NA,NA,NA,12,1169.98999996576,2,228,228,4,3,228,0,1
jspsych-experimentscreen,513,1564674,0.0-513.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1563281.72500001,1564658.999999985,1565784.4,1377.2749999770895,1,Zap,1,0,522,19600,140,wide,blue1,493,350,143,1565784.2900001,1125.29000011273,47,4,0,-38,9,NA,NA,NA,12,1125.29000011273,2,493,493,5,10,493,1,0
jspsych-experimentscreen,514,1567858,0.0-514.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1565793.65500004,1567647.2150000045,1568968.475,1853.5599999595433,0,Retrieve,1,0,222,6400,80,narrow,orange1,255,350,95,1568968.23,1321.01499999408,50,4,3,25,25,NA,NA,NA,12,1321.01499999408,2,255,255,3,4,255,0,1
jspsych-experimentscreen,515,1571020,0.0-515.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1568990.51999999,1570574.0500000538,1572130.03,1583.530000061728,0,Retrieve,0,1,522,19600,140,wide,blue1,353,350,3,1572129.66000009,1555.61000003945,52,4,-3,14,66,NA,NA,NA,12,1555.61000003945,2,353,353,1,6,353,1,0
jspsych-experimentscreen,516,1573903,0.0-516.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1572155.10000009,1573719.849999994,1575013.48000008,1564.7499999031425,0,Retrieve,1,0,222,6400,80,narrow,orange1,201,350,149,1575013.18500005,1293.33500005305,49,4,3,40,89,NA,NA,NA,12,1293.33500005305,2,201,201,5,2,201,0,1
jspsych-experimentscreen,517,1577287,0.0-517.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1575038.08500001,1576575.0700000208,1578397.80500007,1536.9850000133738,0,Retrieve,1,0,222,6400,80,narrow,orange1,312,350,38,1578397.52500004,1822.45500001591,49,4,3,39,10,NA,NA,NA,12,1822.45500001591,2,312,312,2,5,312,0,1
jspsych-experimentscreen,518,1580366,0.0-518.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1578423.39500005,1579779.3950000778,1581476.08000005,1356.000000028871,0,Retrieve,1,0,222,6400,80,narrow,orange1,222,350,128,1581475.84000009,1696.44500000868,47,4,3,3,50,NA,NA,NA,12,1696.44500000868,2,222,222,4,3,222,0,1
jspsych-experimentscreen,519,1583121,0.0-519.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1581497.02000001,1582970.0000000885,1584231.70500004,1472.9800000786781,0,Retrieve,1,0,222,6400,80,narrow,orange1,291,350,59,1584231.56500002,1261.56499993522,48,4,3,44,92,NA,NA,NA,12,1261.56499993522,2,291,291,2,5,291,0,1
jspsych-experimentscreen,520,1586666,0.0-520.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1584243.30000009,1585906.0450000688,1587776.3550001,1662.7449999796227,0,Retrieve,1,0,222,6400,80,narrow,orange1,258,350,92,1587776.11500002,1870.06999994628,48,4,3,13,61,NA,NA,NA,12,1870.06999994628,2,258,258,3,4,258,0,1
jspsych-experimentscreen,521,1590171,0.0-521.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1587798.93000005,1589765.4850000981,1591281.38000006,1966.5550000499934,0,Retrieve,1,0,222,6400,80,narrow,orange1,225,350,125,1591281.22500004,1515.73999994434,51,4,3,10,61,NA,NA,NA,12,1515.73999994434,2,225,225,4,3,225,0,1
jspsych-experimentscreen,522,1594212,0.0-522.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1591296.16999999,1593144.3800000707,1595322.18000002,1848.2100000837818,1,Zap,1,0,522,19600,140,wide,blue1,428,350,78,1595321.80999999,2177.42999992333,47,4,0,39,86,NA,NA,NA,12,2177.42999992333,2,428,428,3,8,428,1,0
jspsych-experimentscreen,523,1596396,0.0-523.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1595349.82,1596508.0000000307,1597506.90000004,1158.1800000276417,0,Retrieve,1,0,222,6400,80,narrow,orange1,323,350,27,1597506.77500002,998.774999985471,48,4,3,-52,100,NA,NA,NA,12,998.774999985471,2,323,323,2,5,323,0,1
jspsych-experimentscreen,524,1599310,0.0-524.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1597519.12000007,1598744.810000062,1600420.21500005,1225.6899999920279,1,Zap,1,0,522,19600,140,wide,blue1,511,350,161,1600419.98500004,1675.17499998212,47,4,0,28,75,NA,NA,NA,12,1675.17499998212,2,511,511,5,10,511,1,0
jspsych-experimentscreen,525,1602252,0.0-525.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1600448.355,1601953.5700000124,1603362.76000005,1505.2150000119582,1,Zap,1,0,522,19600,140,wide,blue1,550,350,200,1603362.59000003,1409.02000002097,50,4,0,6,44,NA,NA,NA,12,1409.02000002097,2,550,550,6,11,550,1,0
jspsych-experimentscreen,526,1604700,0.0-526.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1603376.07,1604609.1100000776,1605810.18999999,1233.0400000791997,1,Zap,1,0,522,19600,140,wide,blue1,399,350,49,1605810.03000005,1200.91999997385,37,4,0,5,42,NA,NA,NA,12,1200.91999997385,1,399,399,2,7,399,1,0
jspsych-experimentscreen,527,1607222,0.0-527.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1605822.575,1607214.6850000136,1608332.18999999,1392.1100000152364,1,Zap,0,1,222,6400,80,narrow,orange1,353,350,3,1608332.06500008,1117.38000006881,29,4,0,13,42,NA,NA,NA,12,1117.38000006881,1,353,353,1,6,353,0,1
jspsych-experimentscreen,528,1610723,0.0-528.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1608341.94499999,1609653.649999993,1611833.31500005,1311.7050000000745,1,Zap,1,0,522,19600,140,wide,blue1,462,350,112,1611832.95499999,2179.30499999784,64,4,0,4,68,NA,NA,NA,12,2179.30499999784,2,462,462,4,9,462,1,0
jspsych-experimentscreen,529,1612961,0.0-529.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1611859.51500002,1612972.4250000436,1614071.44000009,1112.9100000252947,1,Zap,1,0,522,19600,140,wide,blue1,409,350,59,1614071.05000003,1098.62499998417,61,4,0,9,52,NA,NA,NA,12,1098.62499998417,2,409,409,2,7,409,1,0
jspsych-experimentscreen,530,1615819,0.0-530.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1614096.14500008,1615428.1750000082,1616929.69500006,1332.0299999322742,0,Retrieve,0,1,522,19600,140,wide,blue1,343,350,7,1616929.46500005,1501.29000004381,42,4,-3,21,63,NA,NA,NA,12,1501.29000004381,1,343,343,1,6,343,1,0
jspsych-experimentscreen,531,1618356,0.0-531.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,1616952.11000007,1618469.3850000622,1619466.85000008,1517.2749999910593,1,Zap,1,0,522,19600,140,wide,blue1,512,350,162,1619466.73500002,997.349999961443,49,4,0,38,11,NA,NA,NA,12,997.349999961443,2,512,512,5,10,512,1,0
jspsych-experimentscreen,532,1620451,0.0-532.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,1619479.18500006,1620594.2900000373,1621561.88000005,1115.1049999753013,0,Retrieve,1,0,222,6400,80,narrow,orange1,289,350,61,1621561.66500004,967.375000007451,43,4,3,21,64,NA,NA,NA,12,967.375000007451,1,289,289,3,4,289,0,1
jspsych-experimentscreen,95,423390,0.0-95.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,416765,421324,424002,4559,1,Zap,0,1,522,19600,140,wide,orange1,372,350,22,424001,2677.00000000006,62,1,0,19,43,NA,NA,NA,13,2677.00000000006,2,372,372,2,7,372,0,0
jspsych-experimentscreen,96,429543,0.0-96.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,424003,425891,430155,1888,1,Zap,1,0,222,6400,80,narrow,blue1,295,350,55,430155,4264.00000000006,76,1,0,8,84,NA,NA,NA,13,4264.00000000006,3,295,295,2,5,295,1,1
jspsych-experimentscreen,97,434651,0.0-97.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange1,NA,NA,430157,431607,435263,1450,0,Retrieve,1,0,522,19600,140,wide,orange1,403,350,53,435263,3656.00000000006,77,1,3,7,70,NA,NA,NA,13,3656.00000000006,3,403,403,2,7,403,0,0
jspsych-experimentscreen,98,439635,0.0-98.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,435265,436883,440247,1618,1,Zap,1,0,222,6400,80,narrow,blue1,210,350,140,440247,3364,72,1,0,68,4,NA,NA,NA,13,3364,3,210,210,5,2,210,1,1
jspsych-experimentscreen,99,443483,0.0-99.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,440249,441766,444095,1517,1,Zap,1,0,222,6400,80,narrow,blue1,228,350,122,444095,2329,59,1,0,23,36,NA,NA,NA,13,2329,2,228,228,4,3,228,1,1
jspsych-experimentscreen,100,453192,0.0-100.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,444097,445591,453804,1493.9999999999418,1,Zap,1,0,222,6400,80,narrow,blue1,44,350,306,453804,8213.00000000006,97,1,0,-3,100,NA,NA,NA,13,8213.00000000006,4,44,44,6,1,44,1,1
jspsych-experimentscreen,101,456342,0.0-101.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blue1,NA,NA,453806,455244,456954,1438,1,Zap,1,0,222,6400,80,narrow,blue1,223,350,127,456954,1710,83,1,0,51,32,NA,NA,NA,13,1710,4,223,223,4,3,223,1,1
